old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at
PASI003224,PASF000615,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB8335C,,-0.1368682235479354,-50.17776870727539,PA,FTB-016684,2022-04-04,2027-04-04
PASI003222,PASF000248,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC7504FC,,-7.147470951080322,-55.382442474365234,PA,FTB-016836,2022-04-08,2027-04-08
PASI003218,PASF001124,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC62F610,,-3.505047082901001,-50.33123016357422,PA,FTB-016685,2022-04-04,2027-04-04
PASI003212,PASI003212,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC49D059,Pacajá,-3.8384599685668954,-50.63840866088867,PA,FTB-006549,2022-04-04,2027-04-04
MASI001814,MASF000844,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA1EEA8,Grajaú,-5.819469928741455,-46.139381408691406,MA,FTB-016773,2022-04-07,2027-04-07
BASI002534,BASF001743,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9E5680,Ribeirão do Largo,-15.446100234985352,-40.7401008605957,BA,FTB-011517,2022-03-31,2027-03-31
BASI002535,BASF000464,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC94B2FC,Ribeirão do Largo,-15.478677749633787,-40.52128982543945,BA,FTB-006607,2022-03-31,2027-03-31
BASI002536,BASF000465,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E65B8,Ribeirão Do Largo,-15.459529876708984,-40.73936080932617,BA,FTB-004807,2022-03-31,2027-03-31
MASI002681,MASF000530,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6941FC,,-2.9924914836883545,-42.9835319519043,MA,FTB-017012,2022-04-14,2027-04-14
PASI003230,PASI003230,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3917F2,Conceição Do Araguaia,-8.257780075073242,-49.26472091674805,PA,FTB-016837,2022-04-08,2027-04-08
MASI001800,MASI001800,escola,Will Not Migrate,Bloqueados,,,,,,,,FTB-016774,2022-04-07,2027-04-07
BASI002908,BASF002057,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE29A8,Planalto,-14.573662757873535,-40.55290222167969,BA,FTB-009919,2022-04-04,2027-04-04
BASI002562,BASF002058,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4B4D0,Planalto,-14.630792617797852,-40.51761245727539,BA,FTB-004154,2022-04-04,2027-04-04
ALSI000920,ALSF000270,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA220D4,Craíbas,-9.618499755859377,-36.7683219909668,AL,FTB-006710,2022-04-06,2027-04-06
ALSI000955,ALSF000318,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9E5930,Rio Largo,-9.478501319885254,-35.853309631347656,AL,FTB-016838,2022-04-08,2027-04-08
ALSI000957,ALSI000957,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC981910,São José da Laje,-9.01050090789795,-36.05831146240234,AL,FTB-016839,2022-04-08,2027-04-08
ALSI000976,ALSI000976,escola,Will Not Migrate,Terminated,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BCA4E974,Teotônio Vilela,-9.905500411987305,-36.35332107543945,AL,FTB-011535,2024-10-25,2029-10-25
ALSI000998,ALSI000998,escola,Will Not Migrate,Grace,SB2PLUSMODEM,0019-Telebras SB2+ - 20Mbps,00A0BCAD797C,Maceió,-9.666502952575684,-35.73530960083008,AL,FTB-008320,2022-04-08,2027-04-08
MASI001947,MASF001482,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC620AF4,,-1.8251101970672607,-45.38044357299805,MA,FTB-017401,2022-04-23,2027-04-23
MASI001953,MASF001483,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA483A0,,-1.5552812814712524,-45.52606201171875,MA,FTB-017048,2022-04-15,2027-04-15
MASI001958,MASI001958,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC429CC3,Turiaçu,-1.663450002670288,-45.37237930297852,MA,FTB-017062,2022-04-16,2027-04-16
MASI001982,MASI001982,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC469195,Turiaçu,-1.663450002670288,-45.37237930297852,MA,FTB-017412,2022-04-24,2027-04-24
BASI003145,BASF000345,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC946A58,Jequié,-14.050169944763184,-39.98556518554688,BA,FTB-004869,2022-04-09,2027-04-09
BASI003141,BASF000337,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9EEC88,Jaguaquara,-13.676440238952637,-39.91350555419922,BA,FTB-017484,2022-04-26,2027-04-26
BASI002585,BASF000176,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1E7E0,Conde,-11.762499809265137,-37.7511100769043,BA,FTB-017444,2022-04-25,2027-04-25
MASI001983,MASI001983,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC319587,Turiaçu,-1.663450002670288,-45.37237930297852,MA,FTB-017293,2022-04-21,2027-04-21
BASI003379,BASF000174,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9F08D4,Conde,-11.814510345458984,-37.611328125,BA,FTB-017483,2022-04-26,2027-04-26
BASI002905,BASF000299,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA52500,Itagi,-14.163519859313965,-40.00635147094727,BA,FTB-006936,2022-04-08,2027-04-08
BASI002901,BASF000179,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4E7C4,Conde,-11.814510345458984,-37.611328125,BA,FTB-017445,2022-04-25,2027-04-25
BASI002887,BASF000311,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E1F9C,Itanagra,-12.412294387817385,-38.03937530517578,BA,FTB-017643,2022-04-28,2027-04-28
BASI002882,BASF000178,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9F09B0,Conde,-11.814510345458984,-37.611328125,BA,FTB-017485,2022-04-26,2027-04-26
BASI003147,BASF000346,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E4D8C,Jequié,-13.862913131713867,-40.298675537109375,BA,FTB-008248,2022-04-10,2027-04-10
BASI003146,BASF002019,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB87E14,Jequié,-14.02694034576416,-39.90555953979492,BA,FTB-005663,2022-04-09,2027-04-09
BASI003142,BASF000338,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA7F9D4,Jaguaquara,-13.531519889831545,-39.97135162353516,BA,FTB-017589,2022-04-27,2027-04-27
BASI003140,BASF000336,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA864A8,Jaguaquara,-13.61484146118164,-39.7885971069336,BA,FTB-017486,2022-04-26,2027-04-26
BASI003139,BASF000335,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E9B70,Jaguaquara,-13.528197288513184,-39.96954345703125,BA,FTB-017590,2022-04-27,2027-04-27
BASI003059,BASF000227,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC97E89C,Esplanada,-11.796509742736816,-37.94533157348633,BA,FTB-017156,2022-04-19,2027-04-19
BASI002999,BASF000437,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAD9C38,Presidente Tancredo Neves,-13.450287818908691,-39.42201614379883,BA,FTB-017633,2022-04-28,2027-04-28
BASI002720,BASF001923,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EB478,Wenceslau Guimarães,-13.687520027160645,-39.479339599609375,BA,FTB-018074,2022-05-06,2027-05-06
BASI002658,BASF000310,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1AB4C,Itanagra,-12.1923828125,-38.065956115722656,BA,FTB-017632,2022-04-28,2027-04-28
BASI002648,BASF000347,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA8BBC4,Jequié,-14.17899227142334,-40.10844039916992,BA,FTB-003161,2022-04-08,2027-04-08
BASI002639,BASF000177,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4FE08,Conde,-11.814510345458984,-37.611328125,BA,FTB-017490,2022-04-26,2027-04-26
BASI002570,BASF000175,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E8698,Conde,-11.814510345458984,-37.611328125,BA,FTB-017715,2022-04-29,2027-04-29
BASI002557,BASF000216,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E93DC,Entre Rios,-11.942509651184082,-38.08433151245117,BA,FTB-017224,2022-04-20,2027-04-20
BASI002827,BASF000552,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC94B774,Wenceslau Guimarães,-13.687520027160645,-39.479339599609375,BA,FTB-017631,2022-04-28,2027-04-28
BASI002832,BASF002211,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC94727C,Wenceslau Guimarães,-13.588330268859863,-39.66999816894531,BA,FTB-017717,2022-04-29,2027-04-29
BASI002826,BASF001463,escola,Migração,Ativo,SB2PLUSMODEM,0040-GESAC2 300 (SB2+),00A0BC943348,Wanderley,-12.119449615478516,-43.99580764770508,BA,FTB-013200,2022-06-02,2027-06-02
BASI002420,BASF001997,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EAFCC,Itagibá,-14.28452968597412,-39.84334945678711,BA,FTB-017790,2022-04-30,2027-04-30
BASI002419,BASF001993,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAD9918,Itagi,-14.163519859313965,-40.00635147094727,BA,FTB-005556,2022-04-08,2027-04-08
BASI002418,BASF002206,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EB5A0,Itagi,-14.163519859313965,-40.00635147094727,BA,FTB-002923,2022-04-07,2027-04-07
BASI002417,BASF000298,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA8A7A8,Itagi,-14.163519859313965,-40.00635147094727,BA,FTB-016775,2022-04-07,2027-04-07
BASI002362,BASF000225,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1C7F4,Esplanada,-11.796509742736816,-37.94533157348633,BA,FTB-017157,2022-04-19,2027-04-19
BASI002415,BASF000296,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1B30C,Itagi,-14.163519859313965,-40.00635147094727,BA,FTB-007314,2022-04-07,2027-04-07
BASI002404,BASF000277,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4AAF0,Ipiaú,-14.13751983642578,-39.73434829711914,BA,FTB-017791,2022-04-30,2027-04-30
BASI002378,BASF000247,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E7358,Ibirataia,-14.067520141601562,-39.64134979248047,BA,FTB-017788,2022-04-30,2027-04-30
MASI002660,MASF000660,escola,Migração,Ativo,SB2PLUSMODEM,0040-GESAC2 300 (SB2+),00A0BC4DB60C,,-3.647479772567749,-44.21477508544922,MA,FTB-017729,2022-04-29,2027-04-29
MASI002659,MASF000653,escola,Migração,Ativo,SB2PLUSMODEM,0040-GESAC2 300 (SB2+),00A0BC6E39DC,,-1.5018659830093384,-45.69661331176758,MA,FTB-017787,2022-04-30,2027-04-30
BASI002416,BASF000297,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA89B44,Itagi,-14.163519859313965,-40.00635147094727,BA,FTB-006272,2022-04-08,2027-04-08
BASI002402,BASF000276,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAE2AE8,Ipiaú,-14.13751983642578,-39.73434829711914,BA,FTB-017789,2022-04-30,2027-04-30
MASI002629,MASF000652,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7CB34,,-1.4604852199554443,-45.6861686706543,MA,FTB-017011,2022-04-14,2027-04-14
MASI002588,MASF001031,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB97EFC,Matões do Norte,-3.833407163619995,-44.49658966064453,MA,FTB-017443,2022-04-25,2027-04-25
MASI002498,MASF001193,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC789A6C,,-3.8310680389404297,-44.1717643737793,MA,FTB-017223,2022-04-20,2027-04-20
MASI002525,MASF001195,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCBAFB34,,-3.747753381729126,-44.191192626953125,MA,FTB-017716,2022-04-29,2027-04-29
MASI002418,MASF000651,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB9D3F8,,-1.611222743988037,-45.69752883911133,MA,FTB-017043,2022-04-15,2027-04-15
MASI002267,MASF000650,escola,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BCB8D9B4,,-1.449029564857483,-45.7564582824707,MA,FTB-017719,2022-04-29,2027-04-29
MASI002586,MASF000659,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC949160,,-3.622331142425537,-44.33894348144531,MA,FTB-017336,2022-04-22,2027-04-22
MASI002584,MASF000657,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC89ACB0,,-3.626974582672119,-44.37788391113281,MA,FTB-017335,2022-04-22,2027-04-22
MASI002559,MASF000703,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBA6BF8,,-2.4623324871063232,-46.30287551879883,MA,FTB-017505,2022-04-26,2027-04-26
MASI002552,MASF001404,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F759C,,-4.077039241790772,-44.61906433105469,MA,FTB-017010,2022-04-14,2027-04-14
MASI002540,MASF001029,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBAB6CC,,-3.777013540267944,-44.55875015258789,MA,FTB-017442,2022-04-25,2027-04-25
MASI002403,MASI002403,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3DA854,Centro Novo do Maranhão,-2.107450008392334,-46.128379821777344,MA,FTB-017334,2022-04-22,2027-04-22
MASI002319,MASF000709,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6DB7AC,,-2.231098890304565,-46.149864196777344,MA,FTB-017333,2022-04-22,2027-04-22
MASI002304,MASF000656,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6A05F4,,-3.7051303386688232,-44.407596588134766,MA,FTB-017793,2022-04-30,2027-04-30
MASI002266,MASI002266,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC472A23,Turiaçu,-1.5359176397323608,-45.41283416748047,MA,FTB-017222,2022-04-20,2027-04-20
MASI002253,MASF000649,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F6D68,,-1.460185408592224,-45.63698959350586,MA,FTB-017009,2022-04-14,2027-04-14
MASI002242,MASF000648,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC51EEA0,,-1.5486581325531006,-45.70996475219727,MA,FTB-017063,2022-04-16,2027-04-16
MASI002181,MASI002181,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC31D8B7,Turiaçu,-1.518244743347168,-45.52280807495117,MA,FTB-017064,2022-04-16,2027-04-16
MASI002203,MASI002203,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC37471B,Turiaçu,-1.6687184572219849,-45.36822891235352,MA,FTB-017158,2022-04-19,2027-04-19
MASI002158,MASF001487,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBADB58,,-1.6939990520477295,-45.59334945678711,MA,FTB-016982,2022-04-13,2027-04-13
MASI002154,MASF000647,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC942FA4,,-1.486306071281433,-45.60884094238281,MA,FTB-016952,2022-04-13,2027-04-13
MASI002150,MASI002150,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC397899,Cantanhede,-3.6438651084899902,-44.39080047607422,MA,FTB-017720,2022-04-29,2027-04-29
MASI002655,MASF001967,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB7918C,Alcântara,-2.5485999584198,-44.66558837890625,Maranhão,FTB-006968,2022-04-06,2027-04-06
MASI002645,MASF001215,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4E7A0,,-2.980084180831909,-44.094017028808594,MA,FTB-017332,2022-04-22,2027-04-22
MASI002618,MASI002618,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santa Rita,-3.144070625305176,-44.31404876708984,MA,FTB-005794,2022-04-08,2027-04-08
MASI002617,MASI002617,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Santa Rita,-3.1429176330566406,-44.32648468017578,MA,FTB-004056,2022-04-06,2027-04-06
MASI002606,MASF000562,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6E2420,,-2.4467966556549072,-44.83361053466797,MA,FTB-016892,2022-04-11,2027-04-11
MASI002503,MASF000357,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC899994,,-2.431717872619629,-44.6383171081543,MA,FTB-019474,2022-05-26,2027-05-26
MASI002499,MASI002499,escola,Other Providers,Grace,SB2MODEM,0001-GESAC 10Mbps,00A0BC3A1BC5,Santa Rita,-3.240569591522217,-44.134986877441406,MA,FTB-009346,2022-04-06,2027-04-06
MASI002639,MASI002639,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC35E00A,Morros,-2.850315570831299,-43.968841552734375,MA,FTB-017095,2022-04-18,2027-04-18
MASI002610,MASF001786,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,NOT_AVAILABLE,Icatu,-2.6787049770355225,-43.84636306762695,Maranhão,FTB-017221,2022-04-20,2027-04-20
MASI002608,MASI002608,escola,Other Providers,Grace,SB2MODEM,0001-GESAC 10Mbps,00A0BC3DCE4C,Cachoeira Grande,-2.958858013153076,-44.04206085205078,MA,FTB-008020,2022-04-07,2027-04-07
MASI002549,MASI002549,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC3CE8D2,Santa Rita,-3.1429638862609863,-44.32649612426758,MA,FTB-006663,2022-04-08,2027-04-08
MASI002537,MASI002537,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,00A0BC400806,Cachoeira Grande,-2.927449941635132,-44.05836868286133,MA,FTB-004848,2022-04-08,2027-04-08
MASI002436,MASI002436,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC456E8D,Bacabeira,-3.0394110679626465,-44.340328216552734,MA,FTB-018004,2022-05-05,2027-05-05
MASI002431,MASF001214,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F59C0,,-2.995577812194824,-44.100399017333984,MA,FTB-017402,2022-04-23,2027-04-23
MASI002401,MASI002401,escola,Other Providers,Grace,SB2MODEM,0001-GESAC 10Mbps,00A0BC40FAE4,Alcântara,-2.406806945800781,-44.41636657714844,MA,FTB-008467,2022-04-06,2027-04-06
MASI002314,MASI002314,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3D8A19,Rosário,-2.954063892364502,-44.21916580200195,MA,FTB-016933,2022-04-12,2027-04-12
MASI002490,MASF000899,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE259C,,-2.642486810684204,-43.99279022216797,MA,FTB-017159,2022-04-19,2027-04-19
MASI002391,MASF000695,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6F3BB0,,-2.172765016555786,-44.87022018432617,MA,FTB-016932,2022-04-12,2027-04-12
MASI002374,MASI002374,escola,Other Providers,Grace,SB2MODEM,0001-GESAC 10Mbps,00A0BC38E152,Santa Rita,-3.191161632537842,-44.14814376831055,MA,FTB-007522,2022-04-07,2027-04-07
MASI002303,MASI002303,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC473F11,Cachoeira Grande,-2.9897050857543945,-44.04145812988281,MA,FTB-009117,2022-04-08,2027-04-08
MASI002260,MASF000642,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCBB20AC,,-2.9836463928222656,-44.0000114440918,MA,FTB-016891,2022-04-11,2027-04-11
MASI002246,MASF001246,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC727A94,,-2.9984290599823,-44.24075698852539,MA,FTB-016938,2022-04-12,2027-04-12
MASI002212,MASF000356,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC4B6900,,-2.3058910369873047,-44.597599029541016,MA,FTB-019542,2022-05-27,2027-05-27
MASI002200,MASF001250,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC51DE80,,-2.6179933547973637,-45.45943069458008,MA,FTB-017721,2022-04-29,2027-04-29
MASI002167,MASF001213,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6227EC,,-3.0796360969543457,-44.0857048034668,MA,FTB-017342,2022-04-22,2027-04-22
MASI002100,MASF000643,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EC5E0,,-3.0828840732574463,-43.98570251464844,MA,FTB-016956,2022-04-13,2027-04-13
BASI003351,BASF000487,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC94193C,Santanópolis,-12.058890342712402,-38.85110855102539,BA,FTB-004117,2022-04-06,2027-04-06
BASI003378,BASF000488,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA50EFC,Santanópolis,-12.017510414123535,-38.86734008789063,BA,FTB-016890,2022-04-11,2027-04-11
BASI003273,BASF000486,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E64E8,Santanópolis,-11.96693992614746,-38.83639144897461,BA,FTB-004864,2022-04-07,2027-04-07
BASI002947,BASI002947,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCB6F884,Sátiro Dias,-11.600509643554688,-38.6003303527832,BA,FTB-017034,2022-04-14,2027-04-14
BASI002932,BASI002932,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC94B0DC,Sátiro Dias,-11.600509643554688,-38.6003303527832,BA,FTB-017007,2022-04-14,2027-04-14
BASI002919,BASF000185,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E5918,Coração de Maria,-12.23029899597168,-38.72294998168945,BA,FTB-005050,2022-04-09,2027-04-09
BASI002895,BASF000504,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E7BAC,Sátiro Dias,-11.72778034210205,-38.55612182617188,BA,FTB-017006,2022-04-14,2027-04-14
BASI002875,BASI002875,escola,Will Not Migrate,Terminated,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,NOT_AVAILABLE,Santanópolis,-12.017510414123535,-38.86734008789063,BA,FTB-005338,2022-04-06,2027-04-06
BASI002865,BASF000184,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA532F8,Coração de Maria,-12.25161361694336,-38.78185272216797,BA,FTB-004108,2022-04-08,2027-04-08
BASI002842,BASI002842,escola,Will Not Migrate,Terminated,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,NOT_AVAILABLE,Santanópolis,-11.98528003692627,-38.85667037963867,BA,FTB-005735,2022-04-07,2027-04-07
BASI003066,BASF000344,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAD66F8,Jandaíra,-11.654851913452148,-37.53522872924805,BA,FTB-017160,2022-04-19,2027-04-19
BASI003053,BASF000092,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1BA48,Boa Nova,-14.290042877197266,-40.25703430175781,BA,FTB-004096,2022-04-05,2027-04-05
BASI003040,BASF000281,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4A358,Irará,-12.123982429504396,-38.750244140625,BA,FTB-017330,2022-04-22,2027-04-22
BASI003012,BASF000186,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC982504,Coração de Maria,-12.24089813232422,-38.76128387451172,BA,FTB-009067,2022-04-08,2027-04-08
BASI002743,BASF000343,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA17094,Jandaíra,-11.563764572143556,-37.785552978515625,BA,FTB-017161,2022-04-19,2027-04-19
BASI002703,BASF000503,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1BEC0,Sátiro Dias,-11.600509643554688,-38.6003303527832,BA,FTB-017013,2022-04-14,2027-04-14
BASI002680,BASF000502,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC94690C,Sátiro Dias,-11.600509643554688,-38.6003303527832,BA,FTB-017002,2022-04-14,2027-04-14
BASI003048,BASI003048,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCAE1A38,Santanópolis,-12.017510414123535,-38.86734008789063,BA,FTB-008496,2022-04-07,2027-04-07
BASI003002,BASF000490,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAD6130,Santanópolis,-12.017510414123535,-38.86734008789063,BA,FTB-008393,2022-04-07,2027-04-07
BASI002760,BASF000489,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA8A0EC,Santanópolis,-12.017510414123535,-38.86734008789063,BA,FTB-006771,2022-04-06,2027-04-06
